event_id,product_instance_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
290,18,2022-04-28 02:30:04,sms,0,1,0,---------,outgoing,+55-76-76652104,+55-55-55318874
291,18,2022-03-30 01:56:37,sms,0,1,0,---------,incoming,+55-85-85217037,+55-76-76652104
292,18,2022-04-17 09:56:50,sms,0,1,0,---------,incoming,+55-65-65736813,+55-76-76652104
293,18,2022-02-28 22:24:03,data,0,0,143,---------,---------,+55-76-76652104,---------
294,18,2022-04-02 15:45:58,sms,0,1,0,---------,incoming,+55-84-84365118,+55-76-76652104
295,18,2022-03-06 16:48:26,data,0,0,38,---------,---------,+55-76-76652104,---------
296,18,2022-02-15 03:00:13,data,0,0,154,---------,---------,+55-76-76652104,---------
297,18,2022-02-09 13:57:10,data,0,0,156,---------,---------,+55-76-76652104,---------
298,18,2022-02-27 08:47:09,sms,0,1,0,roaming,incoming,+55-64-64730400,+55-76-76652104
299,18,2022-02-04 04:17:37,call,12,0,0,---------,incoming,+176-17-55709156,+55-76-76652104
300,18,2022-02-04 10:20:57,sms,0,1,0,---------,outgoing,+55-76-76652104,+55-23-23072646
301,18,2022-04-02 20:05:52,sms,0,1,0,---------,outgoing,+55-76-76652104,+55-58-58286725
302,18,2022-04-25 12:30:53,call,22,0,0,roaming,incoming,+55-70-70405752,+55-76-76652104
303,19,2022-03-07 08:27:11,sms,0,1,0,---------,outgoing,+55-54-54736764,+55-15-15007328
304,19,2022-03-19 11:17:55,data,0,0,122,roaming,---------,+55-54-54736764,---------
305,19,2022-02-21 12:00:26,sms,0,1,0,---------,outgoing,+55-54-54736764,+55-80-80854625
306,19,2022-02-10 21:03:37,data,0,0,71,---------,---------,+55-54-54736764,---------
307,19,2022-03-25 19:50:37,data,0,0,82,---------,---------,+55-54-54736764,---------
308,19,2022-04-27 21:43:36,sms,0,1,0,---------,outgoing,+55-54-54736764,+55-02-02885014
309,19,2022-04-19 16:09:08,sms,0,1,0,---------,incoming,+55-02-02322050,+55-54-54736764
310,19,2022-04-27 06:41:26,data,0,0,149,---------,---------,+55-54-54736764,---------
311,19,2022-04-07 12:55:47,call,9,0,0,---------,outgoing,+55-54-54736764,+55-28-28565260
312,19,2022-02-15 23:05:55,sms,0,1,0,---------,incoming,+55-78-78405337,+55-54-54736764
313,19,2022-04-23 21:24:20,sms,0,1,0,---------,incoming,+55-58-58652270,+55-54-54736764
314,19,2022-04-15 17:13:09,call,36,0,0,---------,incoming,+580-18-33639246,+55-54-54736764
315,19,2022-02-03 05:02:03,data,0,0,124,roaming,---------,+55-54-54736764,---------
316,19,2022-02-25 08:11:45,data,0,0,47,---------,---------,+55-54-54736764,---------
317,19,2022-03-03 23:40:23,data,0,0,117,---------,---------,+55-54-54736764,---------
318,19,2022-03-25 02:39:55,sms,0,1,0,---------,incoming,+761-52-52629421,+55-54-54736764
319,19,2022-04-12 23:19:43,data,0,0,13,---------,---------,+55-54-54736764,---------
320,19,2022-02-21 23:00:51,data,0,0,144,---------,---------,+55-54-54736764,---------
321,20,2022-02-18 05:06:55,sms,0,1,0,---------,outgoing,+55-17-17454004,+55-84-84786874
322,20,2022-03-04 00:01:41,sms,0,1,0,---------,outgoing,+55-17-17454004,+55-37-37783303
323,20,2022-04-08 12:45:05,data,0,0,54,---------,---------,+55-17-17454004,---------
324,20,2022-04-15 11:32:42,data,0,0,165,---------,---------,+55-17-17454004,---------
325,20,2022-04-12 16:44:29,data,0,0,24,---------,---------,+55-17-17454004,---------
326,20,2022-02-19 17:44:20,call,8,0,0,---------,outgoing,+55-17-17454004,+55-27-27170841
327,20,2022-04-17 06:58:59,call,12,0,0,---------,incoming,+448-23-50442377,+55-17-17454004
328,20,2022-04-23 15:30:07,call,18,0,0,---------,outgoing,+55-17-17454004,+55-33-33467865
329,20,2022-02-18 23:24:37,sms,0,1,0,---------,incoming,+55-42-42110205,+55-17-17454004
330,20,2022-02-27 05:13:55,call,13,0,0,---------,outgoing,+55-17-17454004,+55-66-66631037
331,20,2022-03-16 03:56:04,call,41,0,0,---------,incoming,+55-77-77727218,+55-17-17454004
332,20,2022-04-30 05:15:50,call,15,0,0,---------,outgoing,+55-17-17454004,+764-61-96064608
333,20,2022-03-03 04:49:49,data,0,0,13,roaming,---------,+55-17-17454004,---------
334,20,2022-04-23 05:16:11,call,17,0,0,---------,incoming,+440-96-69144437,+55-17-17454004
335,20,2022-04-05 05:56:50,call,32,0,0,roaming,incoming,+55-17-17366644,+55-17-17454004
336,20,2022-03-13 19:31:48,call,48,0,0,---------,incoming,+55-27-27336023,+55-17-17454004
337,20,2022-02-27 07:00:06,data,0,0,179,---------,---------,+55-17-17454004,---------
338,20,2022-04-28 11:11:43,sms,0,1,0,---------,incoming,+55-21-21051408,+55-17-17454004
339,21,2022-04-20 16:31:20,call,6,0,0,---------,incoming,+55-71-71146868,+55-56-56083340
340,21,2022-04-03 07:43:35,data,0,0,26,---------,---------,+55-56-56083340,---------
341,21,2022-04-14 07:09:31,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-00-00624871
342,21,2022-03-06 03:27:21,data,0,0,43,---------,---------,+55-56-56083340,---------
343,21,2022-03-18 02:07:20,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-27-27834731
344,21,2022-02-09 16:07:40,sms,0,1,0,roaming,incoming,+55-57-57213383,+55-56-56083340
345,21,2022-03-27 04:07:10,call,16,0,0,---------,outgoing,+55-56-56083340,+55-82-82484613
346,21,2022-03-20 15:31:36,sms,0,1,0,roaming,incoming,+55-15-15002070,+55-56-56083340
347,21,2022-04-09 04:37:09,call,37,0,0,---------,outgoing,+55-56-56083340,+55-32-32675204
348,21,2022-02-20 17:04:12,data,0,0,106,---------,---------,+55-56-56083340,---------
349,21,2022-04-10 11:26:00,data,0,0,186,---------,---------,+55-56-56083340,---------
350,21,2022-03-06 12:25:53,sms,0,1,0,---------,incoming,+55-76-76183873,+55-56-56083340
351,21,2022-04-07 19:49:28,call,49,0,0,---------,outgoing,+55-56-56083340,+55-40-40568057
352,21,2022-03-18 23:30:37,data,0,0,177,---------,---------,+55-56-56083340,---------
353,21,2022-04-02 14:41:40,call,4,0,0,---------,outgoing,+55-56-56083340,+55-22-22127023
354,21,2022-04-02 11:48:43,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-17-17657267
355,21,2022-04-28 06:59:34,sms,0,1,0,---------,incoming,+55-44-44120420,+55-56-56083340
356,21,2022-02-22 21:45:10,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-85-85217037
357,22,2022-02-17 19:26:17,data,0,0,74,roaming,---------,+55-56-56083340,---------
358,22,2022-04-29 10:21:19,data,0,0,71,---------,---------,+55-56-56083340,---------
359,22,2022-02-09 19:50:45,sms,0,1,0,roaming,incoming,+55-42-42217761,+55-56-56083340
360,22,2022-03-06 08:22:05,data,0,0,86,---------,---------,+55-56-56083340,---------
361,22,2022-04-22 09:19:58,data,0,0,139,---------,---------,+55-56-56083340,---------
362,22,2022-03-24 20:58:29,data,0,0,155,---------,---------,+55-56-56083340,---------
363,22,2022-03-08 01:19:37,call,27,0,0,---------,outgoing,+55-56-56083340,+55-56-56211467
364,22,2022-02-20 05:24:45,data,0,0,155,---------,---------,+55-56-56083340,---------
365,22,2022-04-29 15:36:15,sms,0,1,0,---------,incoming,+55-65-65830677,+55-56-56083340
366,22,2022-03-01 20:01:34,data,0,0,38,---------,---------,+55-56-56083340,---------
367,22,2022-03-25 00:36:24,sms,0,1,0,---------,incoming,+55-63-63313460,+55-56-56083340
368,22,2022-02-08 08:40:48,sms,0,1,0,---------,incoming,+55-40-40568057,+55-56-56083340
369,22,2022-03-23 01:03:37,data,0,0,83,---------,---------,+55-56-56083340,---------
370,22,2022-03-01 21:56:02,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-15-15472104
371,22,2022-02-05 10:57:53,sms,0,1,0,---------,outgoing,+55-56-56083340,+55-00-00856321
372,23,2022-04-27 01:18:06,data,0,0,111,---------,---------,+55-03-03232325,---------
373,23,2022-02-23 15:57:22,call,36,0,0,---------,outgoing,+55-03-03232325,+55-18-18125625
374,23,2022-03-04 09:13:29,sms,0,1,0,---------,incoming,+55-40-40484852,+55-03-03232325
375,23,2022-03-20 19:59:06,call,3,0,0,---------,incoming,+55-37-37813208,+55-03-03232325
376,23,2022-03-03 07:03:26,call,38,0,0,roaming,outgoing,+55-03-03232325,+55-64-64402073
377,23,2022-04-07 18:27:07,call,41,0,0,---------,outgoing,+55-03-03232325,+55-68-68816526
378,23,2022-04-16 13:02:30,data,0,0,157,---------,---------,+55-03-03232325,---------
379,23,2022-02-21 05:17:23,sms,0,1,0,---------,incoming,+55-30-30818780,+55-03-03232325
380,23,2022-03-29 21:42:00,data,0,0,51,---------,---------,+55-03-03232325,---------
381,23,2022-02-13 08:28:22,data,0,0,153,---------,---------,+55-03-03232325,---------
382,23,2022-04-30 08:18:26,call,8,0,0,---------,incoming,+55-16-16317104,+55-03-03232325
383,23,2022-03-18 15:55:33,call,34,0,0,---------,incoming,+55-81-81173326,+55-03-03232325
384,23,2022-04-24 06:40:51,data,0,0,82,---------,---------,+55-03-03232325,---------
385,23,2022-02-28 06:58:55,call,37,0,0,---------,incoming,+55-52-52616843,+55-03-03232325
386,23,2022-02-27 06:35:37,data,0,0,46,---------,---------,+55-03-03232325,---------
387,23,2022-02-06 12:06:53,call,5,0,0,---------,incoming,+55-85-85833206,+55-03-03232325
388,24,2022-04-20 00:14:29,data,0,0,143,---------,---------,+55-03-03232325,---------
389,24,2022-03-02 14:48:21,sms,0,1,0,---------,outgoing,+55-03-03232325,+55-30-30783383
390,24,2022-03-19 04:26:46,call,13,0,0,---------,outgoing,+55-03-03232325,+877-60-36472763
391,24,2022-04-21 15:49:39,call,13,0,0,---------,incoming,+55-12-12867250,+55-03-03232325
392,24,2022-03-02 07:52:08,sms,0,1,0,---------,outgoing,+55-03-03232325,+55-28-28885307
393,24,2022-03-30 04:48:39,sms,0,1,0,---------,incoming,+55-22-22525645,+55-03-03232325
394,24,2022-03-27 18:30:08,data,0,0,49,---------,---------,+55-03-03232325,---------
395,24,2022-02-25 18:34:32,sms,0,1,0,---------,outgoing,+55-03-03232325,+55-20-20032448
396,24,2022-02-26 21:15:56,sms,0,1,0,---------,incoming,+55-75-75012248,+55-03-03232325
397,24,2022-02-04 21:47:51,call,26,0,0,---------,incoming,+55-37-37242816,+55-03-03232325
398,24,2022-02-09 09:56:42,call,5,0,0,roaming,incoming,+55-46-46145676,+55-03-03232325
399,24,2022-03-26 10:10:29,sms,0,1,0,roaming,outgoing,+55-03-03232325,+55-22-22225861
400,24,2022-03-29 23:46:55,call,3,0,0,roaming,incoming,+55-42-42880224,+55-03-03232325
401,24,2022-02-03 10:54:29,call,10,0,0,---------,incoming,+55-34-34660017,+55-03-03232325
402,24,2022-03-16 11:52:29,data,0,0,96,roaming,---------,+55-03-03232325,---------
403,24,2022-04-27 20:23:39,call,31,0,0,---------,incoming,+55-22-22350721,+55-03-03232325
404,25,2022-03-28 00:36:10,call,32,0,0,---------,incoming,+55-38-38384358,+55-60-60628831
405,25,2022-02-27 16:26:44,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-67-67065450
406,25,2022-03-26 14:43:44,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-66-66522202
407,25,2022-03-05 15:42:09,call,1,0,0,---------,incoming,+55-26-26255440,+55-60-60628831
408,25,2022-04-10 21:03:49,data,0,0,161,---------,---------,+55-60-60628831,---------
409,25,2022-02-25 07:56:01,call,45,0,0,---------,incoming,+55-10-10688180,+55-60-60628831
410,25,2022-03-03 01:42:39,sms,0,1,0,---------,incoming,+55-67-67366020,+55-60-60628831
411,25,2022-02-27 02:01:57,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-85-85257072
412,25,2022-03-16 12:41:32,call,8,0,0,---------,outgoing,+55-60-60628831,+55-11-11172567
413,25,2022-04-10 17:30:18,sms,0,1,0,---------,incoming,+55-68-68313601,+55-60-60628831
414,25,2022-03-18 19:42:05,call,19,0,0,roaming,outgoing,+55-60-60628831,+55-07-07114216
415,25,2022-02-19 19:05:55,call,10,0,0,---------,outgoing,+55-60-60628831,+55-31-31628377
416,25,2022-04-28 22:42:30,call,12,0,0,---------,outgoing,+55-60-60628831,+55-87-87870143
417,25,2022-03-21 06:08:57,data,0,0,15,roaming,---------,+55-60-60628831,---------
418,25,2022-02-06 04:49:18,sms,0,1,0,---------,outgoing,+55-60-60628831,+567-41-22340273
419,25,2022-02-24 02:07:54,data,0,0,48,roaming,---------,+55-60-60628831,---------
420,26,2022-03-06 05:19:43,call,9,0,0,roaming,incoming,+55-22-22868337,+55-60-60628831
421,26,2022-04-25 17:27:06,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-87-87464748
422,26,2022-02-16 00:49:15,data,0,0,112,---------,---------,+55-60-60628831,---------
423,26,2022-03-10 13:40:45,sms,0,1,0,---------,incoming,+55-28-28137537,+55-60-60628831
424,26,2022-02-18 23:40:28,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-74-74323352
425,26,2022-02-14 03:55:26,call,2,0,0,---------,incoming,+55-44-44554368,+55-60-60628831
426,26,2022-04-07 06:47:45,sms,0,1,0,---------,incoming,+55-64-64773048,+55-60-60628831
427,26,2022-04-16 06:52:32,sms,0,1,0,---------,incoming,+55-36-36167644,+55-60-60628831
428,26,2022-04-24 23:52:09,data,0,0,116,---------,---------,+55-60-60628831,---------
429,26,2022-02-10 05:58:24,sms,0,1,0,---------,outgoing,+55-60-60628831,+55-67-67366020
430,26,2022-03-23 19:57:24,data,0,0,46,---------,---------,+55-60-60628831,---------
431,26,2022-02-13 09:36:45,data,0,0,3,---------,---------,+55-60-60628831,---------
432,26,2022-04-30 17:30:14,call,26,0,0,---------,incoming,+55-03-03027848,+55-60-60628831
433,26,2022-03-06 04:58:13,data,0,0,103,---------,---------,+55-60-60628831,---------
434,26,2022-04-01 03:03:45,call,26,0,0,roaming,incoming,+55-47-47713076,+55-60-60628831
435,27,2022-02-14 03:26:23,data,0,0,189,---------,---------,+55-53-53736114,---------
436,27,2022-04-18 01:10:01,call,17,0,0,roaming,outgoing,+55-53-53736114,+55-12-12327655
437,27,2022-03-15 21:12:30,data,0,0,142,---------,---------,+55-53-53736114,---------
438,27,2022-04-18 07:53:25,call,20,0,0,---------,outgoing,+55-53-53736114,+55-68-68031187
439,27,2022-03-15 22:39:48,call,36,0,0,---------,incoming,+55-84-84603323,+55-53-53736114
440,27,2022-03-10 05:49:48,call,36,0,0,---------,incoming,+55-13-13268116,+55-53-53736114
441,27,2022-04-01 11:49:50,call,10,0,0,---------,incoming,+55-56-56058262,+55-53-53736114
442,27,2022-02-08 06:23:11,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-32-32665355
443,27,2022-02-06 16:32:19,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-00-00081211
444,27,2022-03-06 06:14:08,data,0,0,165,---------,---------,+55-53-53736114,---------
445,27,2022-02-04 15:38:44,call,22,0,0,---------,incoming,+55-23-23074428,+55-53-53736114
446,27,2022-02-05 14:54:49,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-87-87888115
447,27,2022-04-14 16:55:11,data,0,0,19,---------,---------,+55-53-53736114,---------
448,27,2022-04-01 06:28:53,sms,0,1,0,---------,incoming,+55-56-56337016,+55-53-53736114
449,27,2022-02-08 13:04:24,call,47,0,0,---------,incoming,+55-66-66338156,+55-53-53736114
450,28,2022-02-20 07:14:07,sms,0,1,0,roaming,outgoing,+55-53-53736114,+55-12-12867250
451,28,2022-02-16 08:21:32,call,40,0,0,---------,incoming,+55-13-13600271,+55-53-53736114
452,28,2022-04-28 12:19:02,call,28,0,0,---------,outgoing,+55-53-53736114,+55-57-57088775
453,28,2022-03-31 12:16:54,call,26,0,0,---------,incoming,+55-47-47461151,+55-53-53736114
454,28,2022-02-25 01:31:45,data,0,0,95,---------,---------,+55-53-53736114,---------
455,28,2022-02-22 15:17:58,data,0,0,59,---------,---------,+55-53-53736114,---------
456,28,2022-04-14 21:32:59,sms,0,1,0,---------,incoming,+55-00-00816483,+55-53-53736114
457,28,2022-02-04 12:14:29,data,0,0,71,---------,---------,+55-53-53736114,---------
458,28,2022-02-18 02:32:49,data,0,0,73,---------,---------,+55-53-53736114,---------
459,28,2022-03-19 17:20:36,sms,0,1,0,---------,outgoing,+55-53-53736114,+749-73-89409300
460,28,2022-02-13 13:43:54,sms,0,1,0,---------,incoming,+55-17-17216722,+55-53-53736114
461,28,2022-02-15 15:17:25,call,1,0,0,---------,outgoing,+55-53-53736114,+55-22-22350721
462,28,2022-02-10 13:10:30,call,35,0,0,---------,outgoing,+55-53-53736114,+55-61-61471858
463,28,2022-04-29 05:30:20,data,0,0,149,---------,---------,+55-53-53736114,---------
464,28,2022-02-14 02:15:21,call,37,0,0,---------,outgoing,+55-53-53736114,+55-64-64868322
465,28,2022-04-02 13:26:58,call,7,0,0,---------,incoming,+55-07-07114216,+55-53-53736114
466,29,2022-04-08 18:27:39,data,0,0,68,---------,---------,+55-53-53736114,---------
467,29,2022-03-22 16:24:48,data,0,0,129,---------,---------,+55-53-53736114,---------
468,29,2022-03-13 23:16:47,sms,0,1,0,---------,outgoing,+55-53-53736114,+297-25-17619636
469,29,2022-04-19 01:08:00,call,24,0,0,---------,incoming,+55-33-33802031,+55-53-53736114
470,29,2022-03-02 01:04:07,call,15,0,0,---------,outgoing,+55-53-53736114,+55-80-80076408
471,29,2022-04-25 04:22:43,data,0,0,175,---------,---------,+55-53-53736114,---------
472,29,2022-02-05 12:12:52,call,8,0,0,---------,outgoing,+55-53-53736114,+55-30-30818780
473,29,2022-04-20 23:40:52,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-43-43662100
474,29,2022-03-04 02:04:12,call,39,0,0,---------,outgoing,+55-53-53736114,+55-15-15007328
475,29,2022-03-03 08:55:51,data,0,0,147,---------,---------,+55-53-53736114,---------
476,29,2022-02-27 12:52:53,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-51-51831272
477,29,2022-02-23 09:16:49,sms,0,1,0,---------,incoming,+55-51-51841373,+55-53-53736114
478,29,2022-02-06 14:06:06,data,0,0,28,roaming,---------,+55-53-53736114,---------
479,29,2022-03-05 21:06:31,sms,0,1,0,---------,incoming,+55-33-33761047,+55-53-53736114
480,29,2022-04-24 12:09:06,sms,0,1,0,roaming,outgoing,+55-53-53736114,+55-77-77826101
481,29,2022-04-07 10:08:45,sms,0,1,0,---------,outgoing,+55-53-53736114,+55-58-58062806
482,30,2022-03-27 09:00:27,call,33,0,0,---------,outgoing,+55-18-18442838,+55-31-31303402
483,30,2022-03-13 23:26:57,call,29,0,0,---------,outgoing,+55-18-18442838,+55-73-73535684
484,30,2022-02-08 05:29:44,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-31-31761815
485,30,2022-04-19 07:01:50,call,29,0,0,---------,incoming,+55-52-52665700,+55-18-18442838
486,30,2022-04-09 05:02:27,call,41,0,0,---------,outgoing,+55-18-18442838,+55-27-27747467
487,30,2022-02-23 20:33:25,data,0,0,193,---------,---------,+55-18-18442838,---------
488,30,2022-04-20 08:11:46,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-17-17657267
489,30,2022-02-02 15:46:15,data,0,0,46,---------,---------,+55-18-18442838,---------
490,30,2022-02-19 03:20:37,sms,0,1,0,---------,incoming,+55-35-35153663,+55-18-18442838
491,30,2022-04-14 20:52:05,sms,0,1,0,---------,incoming,+55-60-60403512,+55-18-18442838
492,30,2022-04-25 09:31:36,data,0,0,2,---------,---------,+55-18-18442838,---------
493,30,2022-02-26 12:43:32,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-36-36331325
494,30,2022-03-08 04:34:29,data,0,0,47,---------,---------,+55-18-18442838,---------
495,30,2022-02-11 03:55:53,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-24-24860738
496,30,2022-04-17 14:53:21,data,0,0,14,---------,---------,+55-18-18442838,---------
497,30,2022-04-30 23:06:17,data,0,0,98,---------,---------,+55-18-18442838,---------
498,31,2022-04-16 19:46:53,call,9,0,0,---------,incoming,+55-11-11217232,+55-18-18442838
499,31,2022-02-27 10:21:52,sms,0,1,0,---------,incoming,+55-07-07130705,+55-18-18442838
500,31,2022-02-25 18:44:07,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-45-45073131
501,31,2022-04-25 08:31:43,call,33,0,0,---------,incoming,+55-48-48011613,+55-18-18442838
502,31,2022-02-01 23:08:37,data,0,0,47,---------,---------,+55-18-18442838,---------
503,31,2022-02-24 18:26:17,sms,0,1,0,---------,incoming,+55-33-33752502,+55-18-18442838
504,31,2022-03-17 16:19:34,sms,0,1,0,---------,incoming,+55-31-31761815,+55-18-18442838
505,31,2022-04-03 15:09:37,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-73-73302268
506,31,2022-04-29 21:35:14,call,3,0,0,---------,incoming,+55-64-64515770,+55-18-18442838
507,31,2022-04-03 17:36:12,sms,0,1,0,---------,incoming,+291-27-35242056,+55-18-18442838
508,31,2022-02-09 19:07:16,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-20-20153157
509,31,2022-02-08 07:18:27,data,0,0,168,---------,---------,+55-18-18442838,---------
510,31,2022-04-23 05:03:38,data,0,0,12,roaming,---------,+55-18-18442838,---------
511,31,2022-04-03 11:17:01,data,0,0,190,roaming,---------,+55-18-18442838,---------
512,31,2022-03-30 05:59:20,sms,0,1,0,---------,outgoing,+55-18-18442838,+55-07-07223511
513,31,2022-04-19 14:22:38,call,21,0,0,---------,incoming,+55-65-65553642,+55-18-18442838
514,31,2022-04-21 23:34:27,data,0,0,62,---------,---------,+55-18-18442838,---------
515,31,2022-04-05 07:43:13,call,1,0,0,roaming,incoming,+55-50-50148776,+55-18-18442838
516,32,2022-04-06 19:23:07,data,0,0,87,---------,---------,+55-18-18442838,---------
