customer_id,first_name,last_name,date_of_birth,gender,agree_for_promo,autopay_card,email,msisdn,status,customer_category,customer_since,region,language,termination_date
614,Juliana,Pereira,1988-10-29,female,Yes,2707605567575632,juli.perei88@gmail.com,+55-75-75413113,active,phyzical,2020-01-05,"[-5.08917,-42.8019]",portuguese,----------
615,Jose,Ribeiro,1958-07-03,male,Yes,7834147557710738,jose.ribei58@gmail.com,+55-00-00311034,inactive,phyzical,2020-07-15,"[-22.9056,-47.0608]",portuguese,2021-06-23
616,Juliana,Rodrigues,1977-12-25,female,Yes,0226581067537522,juli.rodri77@gmail.com,+55-38-38524661,active,phyzical,2020-10-20,"[-23.5475,-46.6361]",portuguese,----------
617,Aline,Sousa,1998-11-10,female,Yes,----------,alin.sousa98@gmail.com,+55-74-74506220,active,phyzical,2020-08-31,"[-22.9064,-43.1822]",portuguese,----------
618,Ana,Carvalho,1992-03-10,female,No,1721218568867144,ana.carva92@gmail.com,+55-03-03546224,inactive,phyzical,2020-06-22,"[-22.82694,-43.05389]",portuguese,2021-06-03
619,Luiz,Cardoso,1991-09-09,male,Yes,5325602060485633,luiz.cardo91@gmail.com,+55-67-67741237,inactive,phyzical,2020-08-30,"[-23.5475,-46.6361]",portuguese,2020-10-11
620,Paulo,Oliveira,1975-08-08,male,No,1131565260000416,paul.olive75@gmail.com,+55-78-78025081,active,phyzical,2022-01-02,"[-3.71722,-38.5431]",portuguese,----------
621,Juliana,Rodrigues,1974-08-02,female,No,5504727473588863,juli.rodri74@gmail.com,+55-12-12828438,inactive,phyzical,2021-04-05,"[-23.5475,-46.6361]",portuguese,2021-08-17
622,Francisco,Oliveira,2003-03-09,male,No,1252525868036724,fran.olive3@gmail.com,+55-28-28405702,inactive,phyzical,2022-02-13,"[-19.9208,-43.9378]",portuguese,2022-03-31
623,Ana,Rodrigues,2000-12-29,female,Yes,1022474757751348,ana.rodri0@gmail.com,+55-64-64224454,active,phyzical,2020-08-06,"[-23.5475,-46.6361]",portuguese,----------
624,Maria,Carvalho,1978-03-01,female,No,2027140717682432,mari.carva78@gmail.com,+55-62-62137210,active,phyzical,2021-09-15,"[-22.9064,-43.1822]",portuguese,----------
625,Francisco,Pereira,1943-02-10,male,Yes,7873182788702811,fran.perei43@gmail.com,+55-00-00832741,active,phyzical,2020-10-05,"[-5.795,-35.2094]",portuguese,----------
626,Lucas,Almeida,1996-10-27,male,Yes,2845270168780806,luca.almei96@gmail.com,+55-24-24822306,active,phyzical,2020-09-22,"[-15.77972,-47.92972]",portuguese,----------
627,Luiz,Alves,2001-01-10,male,Yes,7188384705232606,luiz.alves1@gmail.com,+55-82-82507567,active,phyzical,2021-01-04,"[-1.45583,-48.5044]",portuguese,----------
628,Franciska,Barbosa,1949-01-24,female,Yes,3714171731300864,fran.barbo49@gmail.com,+55-24-24536131,active,phyzical,2020-03-14,"[-3.71722,-38.5431]",english,----------
629,Patricia,Alves,1999-10-15,female,Yes,1026732615832527,patr.alves99@gmail.com,+55-50-50006828,active,phyzical,2020-11-30,"[-26.3044,-48.8456]",portuguese,----------
630,Joao,Lima,1942-07-31,male,Yes,----------,joao.lima42@gmail.com,+55-78-78405337,active,phyzical,2022-02-24,"[-19.9208,-43.9378]",portuguese,----------
631,Antonia,Ferreira,1950-05-09,female,Yes,3324105610285644,anto.ferre50@gmail.com,+55-02-02885014,active,phyzical,2020-05-02,"[-8.05389,-34.8811]",portuguese,----------
632,Antonio,Rodrigues,1965-05-07,male,Yes,----------,anto.rodri65@gmail.com,+55-36-36075152,active,phyzical,2020-06-01,"[-23.5475,-46.6361]",portuguese,----------
633,Andriana,Martins,1977-07-24,female,No,2616707360011872,andr.marti77@gmail.com,+55-47-47066368,active,phyzical,2021-04-01,"[-23.4628,-46.5333]",portuguese,----------
634,Carlos,Barbosa,1954-07-30,male,Yes,1805746784683203,carl.barbo54@gmail.com,+55-40-40315301,inactive,phyzical,2020-11-04,"[-15.77972,-47.92972]",english,2021-09-13
635,Pedro,Rodrigues,2003-08-01,male,Yes,0186107657488854,pedr.rodri3@gmail.com,+55-73-73118765,active,phyzical,2021-10-12,"[-5.08917,-42.8019]",portuguese,----------
636,Pedro,Santos,1977-06-19,male,No,4177025605782526,pedr.santo77@gmail.com,+55-06-06325036,active,phyzical,2020-01-09,"[-12.9711,-38.5108]",portuguese,----------
637,Jose,Ribeiro,1991-05-14,male,Yes,6857623730002474,jose.ribei91@gmail.com,+55-66-66718131,active,phyzical,2022-02-07,"[-23.5475,-46.6361]",portuguese,----------
638,Patricia,Araujo,2001-07-22,female,Yes,1521836504116366,patr.arauj1@gmail.com,+55-78-78743578,active,phyzical,2021-05-14,"[-23.5475,-46.6361]",portuguese,----------
639,Ana,Costa,2001-02-06,female,Yes,5065170000115813,ana.costa1@gmail.com,+55-41-41463730,active,phyzical,2020-02-26,"[-23.5475,-46.6361]",portuguese,----------
640,Joao,Ferreira,2002-07-31,male,Yes,----------,joao.ferre2@gmail.com,+55-55-55730307,active,phyzical,2021-06-06,"[-12.9711,-38.5108]",portuguese,----------
641,Juliana,Alves,1950-11-27,female,No,5123086075171140,juli.alves50@gmail.com,+55-07-07027140,inactive,phyzical,2020-05-22,"[-19.9208,-43.9378]",portuguese,2020-11-24
642,Marcos,Cardoso,1970-01-15,male,Yes,8113377180263787,marc.cardo70@gmail.com,+55-76-76817446,active,phyzical,2020-04-22,"[-3.10194,-60.025]",english,----------
643,Pedro,Melo,1963-04-21,male,No,2174708227103133,pedr.melo63@gmail.com,+55-18-18125625,active,phyzical,2022-04-09,"[-22.9056,-47.0608]",portuguese,----------
644,Joao,Carvalho,1961-03-03,male,No,2025337285885823,joao.carva61@gmail.com,+55-08-08483672,active,phyzical,2021-04-17,"[-23.6639,-46.5383]",portuguese,----------
645,Marcos,Martins,1967-07-08,male,Yes,----------,marc.marti67@gmail.com,+55-27-27800354,active,phyzical,2021-07-23,"[-23.5475,-46.6361]",portuguese,----------
646,Marcia,Almeida,1973-09-03,female,Yes,5585557745831777,marc.almei73@gmail.com,+55-24-24632441,active,phyzical,2020-08-18,"[-23.5475,-46.6361]",portuguese,----------
647,Fernanda,Almeida,1994-07-13,female,Yes,----------,fern.almei94@gmail.com,+55-31-31264655,active,business,2021-11-07,"[-23.5475,-46.6361]",portuguese,----------
648,Joao,Ribeiro,1987-01-25,male,Yes,2180872803643344,joao.ribei87@gmail.com,+55-16-16317104,active,phyzical,2021-05-04,"[-23.5475,-46.6361]",portuguese,----------
649,Marcos,Carvalho,1949-11-20,male,No,0621317025765050,marc.carva49@gmail.com,+55-68-68166151,inactive,phyzical,2020-06-11,"[-22.9064,-43.1822]",portuguese,2021-08-01
650,Marcos,Melo,1957-05-13,male,Yes,1834635205457264,marc.melo57@gmail.com,+55-00-00423221,active,phyzical,2021-08-21,"[-22.9064,-43.1822]",portuguese,----------
651,Jose,Martins,1974-09-03,male,Yes,----------,jose.marti74@gmail.com,+55-87-87474435,active,phyzical,2021-02-26,"[-3.10194,-60.025]",portuguese,----------
652,Antonia,Carvalho,1951-03-15,female,Yes,----------,anto.carva51@gmail.com,+55-53-53158436,active,phyzical,2020-05-29,"[-23.5475,-46.6361]",portuguese,----------
653,Marcos,Silva,1968-02-04,male,No,7413588565586057,marc.silva68@gmail.com,+55-65-65501832,active,phyzical,2021-04-30,"[-22.7856,-43.3117]",portuguese,----------
654,Marcos,Santos,1996-10-08,male,No,0630255411342218,marc.santo96@gmail.com,+55-03-03844042,active,phyzical,2022-01-09,"[-25.4278,-49.2731]",portuguese,----------
655,Juliana,Barbosa,1953-05-10,female,No,1243635685037335,juli.barbo53@gmail.com,+55-23-23864540,inactive,phyzical,2020-01-04,"[-12.9711,-38.5108]",portuguese,2021-09-12
656,Marcia,Ferreira,1981-10-03,female,Yes,6453865528656201,marc.ferre81@gmail.com,+55-77-77823377,active,phyzical,2021-09-08,"[-2.52972,-44.3028]",portuguese,----------
657,Lucas,Martins,1985-07-23,male,Yes,----------,luca.marti85@gmail.com,+55-50-50582260,inactive,phyzical,2020-01-17,"[-23.5475,-46.6361]",portuguese,2022-04-23
658,Marcia,Alves,1968-05-03,female,No,7342613387308615,marc.alves68@gmail.com,+55-21-21062886,inactive,phyzical,2020-05-15,"[-18.9186,-48.2772]",portuguese,2020-07-08
659,Lucas,Cardoso,1948-03-17,male,No,2603441475878054,luca.cardo48@gmail.com,+55-25-25254265,active,phyzical,2022-02-25,"[-16.6786,-49.2539]",portuguese,----------
660,Antonia,Sousa,1990-12-21,female,Yes,3854857800364852,anto.sousa90@gmail.com,+55-45-45674272,active,phyzical,2022-02-03,"[-23.5475,-46.6361]",portuguese,----------
661,Antonia,Sousa,1986-04-19,female,No,3737777866828382,anto.sousa86@gmail.com,+55-65-65736813,inactive,phyzical,2020-05-31,"[-30.0328,-51.2302]",portuguese,2020-07-01
662,Franciska,Almeida,1968-07-24,female,No,0304838424343246,fran.almei68@gmail.com,+55-16-16732122,active,phyzical,2021-08-26,"[-23.9608,-46.3336]",portuguese,----------
663,Marcos,Pereira,1965-05-19,male,No,----------,marc.perei65@gmail.com,+55-62-62581858,active,phyzical,2020-03-04,"[-30.0328,-51.2302]",portuguese,----------
664,Francisco,Barbosa,1965-01-22,male,Yes,4564827444054578,fran.barbo65@gmail.com,+55-71-71314471,active,phyzical,2020-06-24,"[-22.9064,-43.1822]",portuguese,----------
665,Andriana,Costa,1966-02-20,female,Yes,8825123485258760,andr.costa66@gmail.com,+55-68-68724883,active,phyzical,2020-12-01,"[-22.9064,-43.1822]",portuguese,----------
666,Jose,Oliveira,1959-10-09,male,No,1725486643140505,jose.olive59@gmail.com,+55-35-35302774,active,phyzical,2021-11-10,"[-8.05389,-34.8811]",portuguese,----------
667,Fernanda,Martins,1996-09-10,female,Yes,2075038121300500,fern.marti96@gmail.com,+55-35-35164605,active,phyzical,2021-02-11,"[-26.3044,-48.8456]",portuguese,----------
668,Franciska,Barbosa,1960-07-26,female,Yes,7542433074826801,fran.barbo60@gmail.com,+55-40-40814251,active,phyzical,2021-09-15,"[-22.9064,-43.1822]",portuguese,----------
669,Aline,Melo,1984-11-09,female,Yes,2452353605576114,alin.melo84@gmail.com,+55-20-20286350,active,phyzical,2021-09-21,"[-19.9208,-43.9378]",portuguese,----------
670,Patricia,Ferreira,1980-05-03,female,No,5083553207675608,patr.ferre80@gmail.com,+55-42-42327750,active,phyzical,2020-03-23,"[-22.82694,-43.05389]",portuguese,----------
671,Antonio,Martins,1968-05-25,male,No,0884273611832140,anto.marti68@gmail.com,+55-56-56851525,active,phyzical,2021-08-04,"[-15.77972,-47.92972]",portuguese,----------
672,Lucas,Melo,1979-03-23,male,No,8452007316335288,luca.melo79@gmail.com,+55-80-80076408,active,phyzical,2021-06-08,"[-19.9208,-43.9378]",portuguese,----------
673,Franciska,Costa,1981-06-01,female,Yes,----------,fran.costa81@gmail.com,+55-20-20437640,inactive,phyzical,2020-03-03,"[-22.9064,-43.1822]",portuguese,2022-02-25
674,Joao,Ribeiro,1966-10-20,male,No,0787855163701180,joao.ribei66@gmail.com,+55-31-31628377,active,phyzical,2020-04-27,"[-25.4278,-49.2731]",portuguese,----------
675,Antonia,Lima,1971-05-26,female,Yes,2145847415273222,anto.lima71@gmail.com,+55-77-77632208,active,phyzical,2020-11-16,"[-9.66583,-35.7353]",portuguese,----------
676,Fernanda,Martins,1986-09-21,female,Yes,1152061445752731,fern.marti86@gmail.com,+55-05-05663205,active,phyzical,2022-02-21,"[-5.795,-35.2094]",portuguese,----------
677,Maria,Costa,2000-11-25,female,Yes,5361585266803211,mari.costa0@gmail.com,+55-11-11217232,active,phyzical,2021-10-12,"[-5.08917,-42.8019]",portuguese,----------
678,Fernanda,Ferreira,1970-10-26,female,Yes,7136545342516543,fern.ferre70@gmail.com,+55-81-81602551,active,phyzical,2020-09-02,"[-23.5475,-46.6361]",portuguese,----------
679,Andriana,Sousa,1973-05-16,female,No,0220764046244255,andr.sousa73@gmail.com,+55-24-24047706,active,phyzical,2022-01-31,"[-23.4628,-46.5333]",portuguese,----------
680,Carlos,Melo,1975-10-28,male,No,0854231712040666,carl.melo75@gmail.com,+55-75-75526367,active,phyzical,2022-01-24,"[-23.5475,-46.6361]",portuguese,----------
681,Marcia,Barbosa,1972-04-22,female,No,8268033751634428,marc.barbo72@gmail.com,+55-22-22250441,active,phyzical,2020-09-24,"[-9.66583,-35.7353]",portuguese,----------
682,Juliana,Martins,1953-03-19,female,No,6614617031526640,juli.marti53@gmail.com,+55-18-18268843,active,phyzical,2021-06-03,"[-23.5475,-46.6361]",portuguese,----------
683,Juliana,Araujo,1965-04-23,female,Yes,5350088433004738,juli.arauj65@gmail.com,+55-22-22833803,active,phyzical,2020-12-23,"[-23.5475,-46.6361]",portuguese,----------
684,Jose,Araujo,1984-07-31,male,Yes,1112452460336217,jose.arauj84@gmail.com,+55-13-13455553,active,phyzical,2022-04-02,"[-16.6786,-49.2539]",portuguese,----------
685,Francisco,Ribeiro,1974-04-11,male,Yes,4254061227145586,fran.ribei74@gmail.com,+55-86-86153612,active,phyzical,2020-08-06,"[-22.9064,-43.1822]",portuguese,----------
686,Francisco,Melo,1978-05-28,male,Yes,7184572772564516,fran.melo78@gmail.com,+55-65-65830677,inactive,phyzical,2020-02-03,"[-19.9208,-43.9378]",portuguese,2021-10-24
687,Maria,Barbosa,1975-08-07,female,Yes,----------,mari.barbo75@gmail.com,+55-77-77706416,active,phyzical,2021-12-15,"[-23.5475,-46.6361]",portuguese,----------
688,Francisco,Sousa,1960-06-13,male,Yes,5544880565704000,fran.sousa60@gmail.com,+55-60-60403512,active,phyzical,2020-07-15,"[-30.0328,-51.2302]",portuguese,----------
689,Jose,Martins,1993-11-27,male,Yes,2517052762555215,jose.marti93@gmail.com,+55-06-06618536,active,phyzical,2021-01-16,"[-16.6786,-49.2539]",portuguese,----------
690,Joao,Barbosa,1977-11-22,male,Yes,----------,joao.barbo77@gmail.com,+55-87-87032436,active,phyzical,2022-02-23,"[-23.5475,-46.6361]",portuguese,----------
691,Antonio,Pereira,2002-10-20,male,Yes,3231041476553614,anto.perei2@gmail.com,+55-42-42502410,active,phyzical,2021-06-15,"[-23.5475,-46.6361]",portuguese,----------
692,Joao,Ferreira,1999-09-04,male,Yes,3172150121405541,joao.ferre99@gmail.com,+55-00-00010161,active,phyzical,2020-06-11,"[-5.795,-35.2094]",portuguese,----------
693,Paulo,Oliveira,1983-06-06,male,Yes,0127111688658670,paul.olive83@gmail.com,+55-76-76183873,active,phyzical,2021-06-29,"[-23.5475,-46.6361]",portuguese,----------
694,Marcos,Carvalho,1940-08-17,male,No,----------,marc.carva40@gmail.com,+55-72-72065074,active,phyzical,2021-06-17,"[-22.9064,-43.1822]",portuguese,----------
695,Marcia,Costa,1957-03-22,female,Yes,8385711727401836,marc.costa57@gmail.com,+55-26-26836368,active,phyzical,2021-09-06,"[-19.9208,-43.9378]",portuguese,----------
696,Marcos,Alves,1966-02-19,male,Yes,7511400450480143,marc.alves66@gmail.com,+55-16-16075668,active,phyzical,2020-05-27,"[-23.4628,-46.5333]",portuguese,----------
697,Carlos,Carvalho,1975-12-20,male,Yes,----------,carl.carva75@gmail.com,+55-87-87464748,inactive,phyzical,2021-07-17,"[-23.5475,-46.6361]",portuguese,2021-11-20
698,Pedro,Araujo,1979-09-08,male,No,3313068816317805,pedr.arauj79@gmail.com,+55-76-76764363,active,phyzical,2021-01-23,"[-23.5475,-46.6361]",english,----------
699,Jose,Silva,2003-05-25,male,Yes,8414671115073610,jose.silva3@gmail.com,+55-11-11437051,active,phyzical,2022-02-13,"[-22.7856,-43.3117]",portuguese,----------
700,Fernanda,Cardoso,1942-08-02,female,Yes,3126514276784384,fern.cardo42@gmail.com,+55-63-63782682,inactive,phyzical,2021-01-15,"[-23.5475,-46.6361]",portuguese,2022-04-10
701,Juliana,Cardoso,1999-09-27,female,Yes,2823311362784621,juli.cardo99@gmail.com,+55-66-66385683,active,phyzical,2022-01-04,"[-3.71722,-38.5431]",portuguese,----------
702,Joao,Santos,1943-11-27,male,Yes,1038238421016512,joao.santo43@gmail.com,+55-78-78170320,inactive,phyzical,2020-01-12,"[-22.7856,-43.3117]",portuguese,2020-07-26
703,Paulo,Melo,2001-11-19,male,Yes,2036381835056706,paul.melo1@gmail.com,+55-76-76486061,active,phyzical,2022-01-13,"[-23.5475,-46.6361]",portuguese,----------
704,Juliana,Sousa,1955-02-02,female,No,8733327071707478,juli.sousa55@gmail.com,+55-34-34660017,active,phyzical,2020-03-19,"[-22.9064,-43.1822]",portuguese,----------
705,Fernanda,Rodrigues,1975-09-16,female,No,0172153025041233,fern.rodri75@gmail.com,+55-60-60868320,inactive,phyzical,2020-07-14,"[-22.9056,-47.0608]",portuguese,2020-09-16
706,Marcos,Santos,1968-09-09,male,Yes,8646136273400878,marc.santo68@gmail.com,+55-74-74175624,active,phyzical,2022-01-26,"[-3.10194,-60.025]",portuguese,----------
707,Carlos,Rodrigues,1937-07-04,male,No,6735283680220254,carl.rodri37@gmail.com,+55-25-25883803,active,phyzical,2021-02-12,"[-19.9208,-43.9378]",english,----------
708,Marcia,Ribeiro,1995-09-24,female,No,7827270386261503,marc.ribei95@gmail.com,+55-07-07138672,active,phyzical,2021-02-13,"[-22.9064,-43.1822]",english,----------
709,Pedro,Santos,1987-04-10,male,No,4068661111260400,pedr.santo87@gmail.com,+55-84-84148701,active,phyzical,2021-01-05,"[-8.05389,-34.8811]",portuguese,----------
710,Marcos,Araujo,1977-04-21,male,Yes,3277563872858126,marc.arauj77@gmail.com,+55-33-33024280,active,phyzical,2021-03-04,"[-23.5475,-46.6361]",portuguese,----------
711,Fernanda,Melo,1968-06-18,female,Yes,3346011638627485,fern.melo68@gmail.com,+55-43-43234610,active,phyzical,2020-06-22,"[-8.05389,-34.8811]",portuguese,----------
712,Fernanda,Ferreira,2001-11-03,female,Yes,6760310225258640,fern.ferre1@gmail.com,+55-66-66338156,inactive,phyzical,2020-03-22,"[-23.5475,-46.6361]",portuguese,2021-06-26
713,Paulo,Almeida,1950-10-26,male,No,1847145504320617,paul.almei50@gmail.com,+55-21-21016774,active,phyzical,2020-02-13,"[-23.5475,-46.6361]",portuguese,----------
714,Francisco,Barbosa,1988-12-27,male,Yes,1223862250618862,fran.barbo88@gmail.com,+55-76-76588250,active,phyzical,2020-02-21,"[-18.9186,-48.2772]",portuguese,----------
715,Luiz,Carvalho,1971-10-28,male,Yes,6540664114661551,luiz.carva71@gmail.com,+55-72-72446808,active,phyzical,2020-11-22,"[-23.5475,-46.6361]",portuguese,----------
716,Marcos,Carvalho,1951-03-15,male,Yes,3608310672116517,marc.carva51@gmail.com,+55-46-46403138,active,phyzical,2020-11-28,"[-3.71722,-38.5431]",portuguese,----------
717,Maria,Barbosa,1984-03-25,female,Yes,6341667015310765,mari.barbo84@gmail.com,+55-36-36044687,active,phyzical,2020-09-05,"[-16.6786,-49.2539]",english,----------
718,Fernanda,Ferreira,1964-05-14,female,No,2543240841163874,fern.ferre64@gmail.com,+55-30-30818780,active,phyzical,2021-11-03,"[-3.71722,-38.5431]",portuguese,----------
719,Juliana,Carvalho,1976-02-01,female,No,----------,juli.carva76@gmail.com,+55-46-46762554,active,phyzical,2021-03-09,"[-19.9208,-43.9378]",portuguese,----------
720,Juliana,Carvalho,1987-08-13,female,No,5157013153017027,juli.carva87@gmail.com,+55-52-52068866,inactive,business,2020-06-07,"[-15.77972,-47.92972]",english,2020-08-23
721,Maria,Ribeiro,1991-03-18,female,Yes,2238305303487415,mari.ribei91@gmail.com,+55-32-32140013,active,phyzical,2022-04-14,"[-3.71722,-38.5431]",portuguese,----------
722,Carlos,Cardoso,1944-12-03,male,No,2071523131670235,carl.cardo44@gmail.com,+55-83-83733653,active,phyzical,2021-05-25,"[-5.08917,-42.8019]",portuguese,----------
723,Jose,Gomes,1977-06-30,male,Yes,7861026058434237,jose.gomes77@gmail.com,+55-81-81855286,inactive,phyzical,2020-11-12,"[-23.5475,-46.6361]",portuguese,2021-07-06
724,Paulo,Araujo,1994-12-23,male,Yes,0240070485578771,paul.arauj94@gmail.com,+55-77-77083822,active,phyzical,2022-04-17,"[-15.77972,-47.92972]",portuguese,----------
725,Maria,Costa,1988-12-07,female,No,8886817626762145,mari.costa88@gmail.com,+55-40-40360001,active,phyzical,2021-04-09,"[-23.5475,-46.6361]",portuguese,----------
726,Joao,Carvalho,1988-08-01,male,Yes,6512426576712563,joao.carva88@gmail.com,+55-27-27336023,active,phyzical,2020-03-16,"[-5.795,-35.2094]",portuguese,----------
727,Joao,Carvalho,1924-09-10,male,No,----------,joao.carva24@gmail.com,+55-75-75575761,active,phyzical,2021-09-04,"[-22.82694,-43.05389]",portuguese,----------
728,Antonio,Costa,1990-05-21,male,Yes,----------,anto.costa90@gmail.com,+55-63-63124706,active,phyzical,2021-10-04,"[-16.6786,-49.2539]",portuguese,----------
729,Paulo,Rodrigues,1983-10-25,male,No,1803317276772172,paul.rodri83@gmail.com,+55-68-68773271,active,phyzical,2020-02-09,"[-22.7856,-43.3117]",portuguese,----------
730,Carlos,Pereira,1990-04-09,male,Yes,2870671873848414,carl.perei90@gmail.com,+55-66-66805226,active,phyzical,2021-07-14,"[-3.71722,-38.5431]",portuguese,----------
731,Joao,Ribeiro,1999-02-28,male,Yes,----------,joao.ribei99@gmail.com,+55-53-53880270,active,phyzical,2020-01-24,"[-22.9064,-43.1822]",portuguese,----------
732,Patricia,Silva,1964-12-05,female,Yes,----------,patr.silva64@gmail.com,+55-57-57500874,active,phyzical,2021-05-01,"[-22.9064,-43.1822]",portuguese,----------
733,Marcia,Santos,1967-09-14,female,No,----------,marc.santo67@gmail.com,+55-21-21675066,active,phyzical,2021-11-17,"[-3.71722,-38.5431]",portuguese,----------
734,Ana,Cardoso,1980-06-24,female,No,8344136545105770,ana.cardo80@gmail.com,+55-27-27420473,active,phyzical,2022-02-01,"[-22.9064,-43.1822]",portuguese,----------
735,Francisco,Almeida,1974-03-04,male,Yes,3161145748448756,fran.almei74@gmail.com,+55-63-63313460,active,phyzical,2021-01-22,"[-15.77972,-47.92972]",portuguese,----------
736,Lucas,Oliveira,1977-06-15,male,Yes,2136150040534083,luca.olive77@gmail.com,+55-11-11141785,active,phyzical,2020-12-04,"[-2.52972,-44.3028]",portuguese,----------
737,Ana,Oliveira,1975-12-22,female,No,6426555464464174,ana.olive75@gmail.com,+55-50-50310756,active,phyzical,2021-02-03,"[-16.6786,-49.2539]",portuguese,----------
738,Francisco,Carvalho,1998-07-15,male,Yes,3027118641305774,fran.carva98@gmail.com,+55-07-07680461,active,phyzical,2020-07-28,"[-23.5475,-46.6361]",portuguese,----------
739,Lucas,Melo,1997-11-11,male,Yes,2845625047172733,luca.melo97@gmail.com,+55-21-21051408,active,phyzical,2020-04-21,"[-15.77972,-47.92972]",portuguese,----------
740,Francisco,Silva,1999-02-05,male,Yes,7105734251512133,fran.silva99@gmail.com,+55-60-60370053,inactive,phyzical,2021-09-05,"[-12.9711,-38.5108]",english,2022-04-29
741,Antonio,Carvalho,1974-12-19,male,No,7870056348400644,anto.carva74@gmail.com,+55-22-22127023,active,phyzical,2021-01-31,"[-19.9208,-43.9378]",portuguese,----------
742,Paulo,Araujo,2000-05-01,male,Yes,4821317012080027,paul.arauj0@gmail.com,+55-36-36706551,active,phyzical,2020-04-09,"[-22.9064,-43.1822]",portuguese,----------
743,Pedro,Almeida,1950-05-31,male,Yes,0706606150251462,pedr.almei50@gmail.com,+55-21-21553172,inactive,phyzical,2020-01-05,"[-22.82694,-43.05389]",portuguese,2020-02-05
744,Joao,Araujo,1968-05-06,male,Yes,1081865334456735,joao.arauj68@gmail.com,+55-34-34767665,inactive,phyzical,2020-05-11,"[-22.9056,-47.0608]",portuguese,2021-03-13
745,Aline,Lima,1931-02-13,female,Yes,----------,alin.lima31@gmail.com,+55-27-27643387,active,phyzical,2021-05-07,"[-25.4278,-49.2731]",portuguese,----------
746,Francisco,Ferreira,2002-09-17,male,Yes,----------,fran.ferre2@gmail.com,+55-64-64544747,active,phyzical,2022-03-02,"[-25.4278,-49.2731]",portuguese,----------
747,Francisco,Oliveira,1983-09-07,male,Yes,2118420517470411,fran.olive83@gmail.com,+55-00-00037426,active,phyzical,2022-04-16,"[-23.5475,-46.6361]",portuguese,----------
748,Joao,Ribeiro,1961-09-08,male,No,7110613752864814,joao.ribei61@gmail.com,+55-56-56058262,active,phyzical,2021-04-16,"[-2.52972,-44.3028]",portuguese,----------
749,Pedro,Alves,1993-04-23,male,Yes,3338831331804666,pedr.alves93@gmail.com,+55-00-00081211,active,phyzical,2021-08-03,"[-22.7856,-43.3117]",portuguese,----------
750,Pedro,Almeida,1948-08-10,male,No,----------,pedr.almei48@gmail.com,+55-64-64233510,active,phyzical,2021-03-16,"[-3.10194,-60.025]",portuguese,----------
751,Lucas,Santos,1985-02-22,male,Yes,8041562320312222,luca.santo85@gmail.com,+55-81-81585342,active,phyzical,2020-08-03,"[-22.9064,-43.1822]",portuguese,----------
752,Fernanda,Lima,1939-05-15,female,No,6561360858844661,fern.lima39@gmail.com,+55-28-28852846,inactive,phyzical,2020-01-13,"[-23.5475,-46.6361]",portuguese,2021-03-24
753,Joao,Melo,1971-11-13,male,Yes,3223880343114405,joao.melo71@gmail.com,+55-31-31318074,active,phyzical,2022-03-18,"[-22.9064,-43.1822]",portuguese,----------
754,Antonio,Rodrigues,1996-08-05,male,Yes,6670137582756812,anto.rodri96@gmail.com,+55-02-02820318,active,phyzical,2021-04-23,"[-23.5475,-46.6361]",portuguese,----------
755,Antonio,Silva,1969-09-20,male,No,8212168481022513,anto.silva69@gmail.com,+55-68-68344570,inactive,phyzical,2020-03-10,"[-23.5475,-46.6361]",english,2022-01-15
756,Juliana,Melo,1998-08-12,female,Yes,4525820857285888,juli.melo98@gmail.com,+55-60-60866433,active,phyzical,2021-04-12,"[-19.9208,-43.9378]",portuguese,----------
757,Franciska,Martins,2003-03-27,female,Yes,----------,fran.marti3@gmail.com,+55-28-28274456,inactive,phyzical,2020-10-27,"[-23.5475,-46.6361]",portuguese,2022-03-16
758,Aline,Pereira,1973-05-30,female,No,6257884820553743,alin.perei73@gmail.com,+55-40-40484852,active,phyzical,2020-01-20,"[-22.9064,-43.1822]",english,----------
759,Joao,Martins,1980-06-21,male,Yes,0484621425235041,joao.marti80@gmail.com,+55-01-01522382,active,phyzical,2021-08-10,"[-22.9064,-43.1822]",portuguese,----------
760,Joao,Araujo,1956-11-19,male,No,8110051448844085,joao.arauj56@gmail.com,+55-84-84120654,active,phyzical,2022-05-14,"[-3.10194,-60.025]",portuguese,----------
761,Marcos,Costa,2000-01-04,male,Yes,----------,marc.costa0@gmail.com,+55-16-16344463,inactive,phyzical,2020-08-20,"[-22.9064,-43.1822]",english,2021-08-05
762,Juliana,Silva,2003-06-15,female,Yes,----------,juli.silva3@gmail.com,+55-05-05768814,active,phyzical,2020-02-24,"[-3.71722,-38.5431]",portuguese,----------
763,Carlos,Martins,1976-04-19,male,No,----------,carl.marti76@gmail.com,+55-42-42708130,active,phyzical,2020-12-17,"[-22.82694,-43.05389]",english,----------
764,Joao,Sousa,2003-08-19,male,Yes,----------,joao.sousa3@gmail.com,+55-73-73535684,inactive,phyzical,2021-07-08,"[-15.77972,-47.92972]",portuguese,2022-02-10
765,Fernanda,Almeida,1965-02-11,female,No,7460858747245023,fern.almei65@gmail.com,+55-02-02573305,active,phyzical,2020-08-06,"[-22.9056,-47.0608]",portuguese,----------
766,Maria,Barbosa,1975-12-08,female,Yes,0085586188670642,mari.barbo75@gmail.com,+55-74-74323352,active,phyzical,2021-02-20,"[-18.9186,-48.2772]",portuguese,----------
